Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal,Area
5/26/2021,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.8350583,1.429517287,769093,Yishun
5/26/2021,1355h - 1700h,VivoCity (1 HarbourFront Walk),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.8223825,1.264277273,NIL,Bukit Merah
5/26/2021,1400h - 1430h,New Trendy Salon LLP (84 Redhill Lane),NaN,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.8188511,1.28708575,NIL,Bukit Merah
5/26/2021,1430h - 1500h,One Commonwealth (1 Commonwealth Lane),Passion Bike,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.7969276,1.304303664,149544,Queenstown
5/26/2021,1630h - 1700h,Yuhua Village Market and Food Centre (254 Jurong East Street 24),NaN,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.737851,1.343516257,600254,Jurong East
5/26/2021,1710h - 1740h,Giant (256 Bangkit Road),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.7729375,1.379047756,670256,Bukit Panjang
5/26/2021,1850h - 2025h,Decathlon - Singapore Lab (230 Stadium Boulevard),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.8823678,1.304260161,397799,Paya Lebar
5/26/2021,2115h - 2220h,People Park's Centre (101 Upper Cross Street),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.843964,1.285840189,NIL,Singapore River
5/25/2021,0600h - 1900h,Food Hub (455 Sengkang West Avenue),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.8711904,1.391836883,790455,Seletar
5/25/2021,0920h - 1000h,Sheng Shiong Supermarket (108 McNair Road),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.8593827,1.321619038,321108,Serangoon
5/25/2021,1230h - 1430h,Beauty World Centre (144 Upper Bukit Timah Road),Beauty World Thai Massage,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.7765394,1.342412642,588177,Bukit Batok
5/25/2021,1500h - 1550h,Tradehub 21 (18 Boon Lay Way),Rodalink Jurong East Bike Megastore,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.7527491,1.328555125,609966,Jurong East
5/25/2021,1535h -1630h,Sheng Shiong Supermarket (455 Sengkang West Avenue),NaN,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.8711904,1.391836883,790455,Seletar
5/25/2021,1800h - 1900h,"Al Barakah Health and Beauty Mart (302 Woodlands Street 
 31)",NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.8711904,1.391836883,790455,Seletar
5/25/2021,1935h - 2010h,Greenridge Shopping Centre (524A Jelapang Road),Giant,https://www.todayonline.com/singapore/3-supermarkets-bukit-panjang-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-08,103.7662355,1.385417687,671524,Bukit Panjang
5/24/2021,0600h - 1500h,The Woodgrove (30 Woodlands Avenue 1),McDonald's,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.7813373,1.429336335,739065,Woodlands
5/24/2021,0600h - 1900h,Food Hub (455 Sengkang West Avenue),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.8711904,1.391836883,790455,Seletar
5/24/2021,1155h - 1625h,Ramada (16 Ah Hood Road),NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.8463405,1.326871878,NIL,Novena
5/24/2021,1230h - 1300h,Fajar Shopping Centre (445 Fajar Road),Giant,https://www.todayonline.com/singapore/3-supermarkets-bukit-panjang-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-08,103.7707748,1.383580203,670445,Bukit Panjang
5/24/2021,1230h - 1300h,D'FoodStop@ABC (2 Jalan Bukit Merah),NaN,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.8068619,1.286629213,150002,Queenstown
5/24/2021,1235h - 1310h,NTUC FairPrice (30 Bendemeer Road),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.8638804,1.319062332,330030,Serangoon
5/24/2021,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.8350583,1.429517287,769093,Yishun
5/24/2021,1745h - 1845h,Yew Tee Community Club (20 Choa Chu Kang Street 52),NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.7449713,1.394805646,689286,Sungei Kadut
5/24/2021,2025h - 2100h,Causeway Point (1 Woodlands Square),NaN,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.78601,1.436088677,738099,Woodlands
5/23/2021,0815h - 0920h,Sheng Shiong Supermarket (108 McNair Road),NaN,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.8593827,1.321619038,321108,Serangoon
5/23/2021,1100h - 1225h,Jurong Point (1 Jurong West Central 2),NaN,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.706685,1.339452004,NIL,Boon Lay
5/23/2021,1100h - 2100h,Indobowl and Royz et Vous (37 & 39 Sultan Gate),NaN,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.8606202,1.301471239,198485,Rochor
5/23/2021,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.8350583,1.429517287,769093,Yishun
5/23/2021,1430h - 1535h,NTUC FairPrice (301 Yishun Avenue 2),NaN,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.8350583,1.429517287,769093,Yishun
5/23/2021,1755h - 1830h,Changi City Point (5 Changi Business Park Central 1),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.962946,1.334083638,NIL,Bedok
5/23/2021,1955h - 2030h,NEX (23 Serangoon Central),FairPrice Xtra,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.8718616,1.350675521,556083,Toa Payoh
5/22/2021,0000h - 0400h,The Woodgrove (30 Woodlands Avenue 1),McDonald's,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.7813373,1.429336335,739065,Woodlands
5/22/2021,0740h - 2000h,West Mall (1 Bukit Batok Central Link),Subway,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.749022,1.350189166,658713,Bukit Batok
5/22/2021,0830h - 0930h,"Fu Nan Traditional Chinese Medicine Centre (152 Bukit 
 Batok Street 11)",NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.749022,1.350189166,658713,Bukit Batok
5/22/2021,1220h - 1300h,Hup Choon Eating House (1 Binjai Park),NaN,https://www.moh.gov.sg/docs/librariesprovider5/pressroom/press-releases/annexes-(9).pdf,Added/ Updated on 2021-05-26,103.7864933,1.335839837,589818,Bukit Timah
5/22/2021,1230h - 1300h,NTUC FairPrice (1 Jalan Bukit Merah),NaN,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.808287,1.286441576,150001,Queenstown
5/22/2021,1240h - 1310h,NTUC FairPrice (1 Jalan Bukit Merah),NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.808287,1.286441576,150001,Queenstown
5/22/2021,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),NaN,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.8350583,1.429517287,769093,Yishun
5/22/2021,1435h - 1510h,Sunshine Plaza (475 Choa Chu Kang Avenue 3),Giant Supermarket,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.7389318,1.378056148,680475,Choa Chu Kang
5/22/2021,1500h - 2100h,Westgate (3 Gateway Drive),Pizza Hut,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.7427221,1.334294789,NIL,Jurong East
5/22/2021,1515h - 1620h,Joo Chiat Complex (1 Joo Chiat Road),NaN,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.8983976,1.315938021,420001,Geylang
5/22/2021,1520h - 1625h,Mustafa Centre (145 Syed Alwi Road),NaN,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.8550021,1.310534931,207704,Serangoon
5/22/2021,1530h - 1630h,Bukit Timah Plaza (1 Jalan Anak Bukit),FairPrice Finest,https://www.moh.gov.sg/docs/librariesprovider5/pressroom/press-releases/annexes-(9).pdf,Added/ Updated on 2021-05-26,103.7785605,1.338656776,588996,Bukit Batok
5/22/2021,1605h - 1700h,KINEX (11 Tanjong Katong Road),Eccellente by HAO Mart,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.8947557,1.31426621,NIL,Geylang
5/22/2021,1620h - 1655h,Le Quest Mall (4 Bukit Batok Street 41),FairPrice Finest,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.741127,1.355941712,657991,Tengah
5/22/2021,1705h - 1740h,Lucky Plaza (304 Orchard Road),NaN,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.8340052,1.30446379,NIL,Orchard
